unique_student,clip_sequence,clip,AverageattemptCount,AveragebottomHint,AverageconsecutiveErrorsInRow,Averagecorrect,AverageendsWithAutoScaffolding,AverageendsWithScaffolding,AveragefrIsHelpRequest,AveragefrIsHelpRequestScaffolding,AveragefrPast5HelpRequest,AveragefrPast5WrongCount,AveragefrPast8HelpRequest,AveragefrPast8WrongCount,AveragefrTimeTakenOnScaffolding,AveragefrTotalSkillOpportunitiesScaffolding,AveragefrWorkingInSchool,AveragehelpAccessUnder10Sec,AveragehelpAccessUnder1Sec,AveragehelpAccessUnder2Sec,AveragehelpAccessUnder5Sec,AveragehelpOnFirstAttemptAndTimeLess2Sec,Averagehint,AveragehintCount,AveragehintTotal,Averageoriginal,Averagepast8BottomOut,AveragepercentCorrectPerSkill,AverageprevHintThisWrong,AverageresponseIsChosen,AverageresponseIsFillIn,Averagescaffold,AveragestlHintUsed,AveragesumHelp,AveragesumofRightPerSkill,AveragesumRight,AveragesumSameSkillWrongonFirstAttempt,AveragesumTime3SDWhen3RowRight,AveragesumTime5SDWhen5RowRight,AveragesumTimePerSkill,AveragetimeGreater10AndPrevActionWrong,AveragetimeGreater10SecAndNextActionRight,AveragetimeGreater10SecPrevActionHelpOrBug,AveragetimeGreater5Secprev2wrong,AveragetimeSinceSkill,AveragetimeTaken,AveragetotalFrAttempted,AveragetotalFrPastWrongCount,AveragetotalFrPercentPastWrong,AveragetotalFrSkillOpportunities,AveragetotalFrSkillOpportunitiesByScaffolding,AveragetotalFrTimeOnSkill,AveragetotalTimeByPercentCorrectForskill,MaxattemptCount,MaxbottomHint,MaxconsecutiveErrorsInRow,Maxcorrect,MaxendsWithAutoScaffolding,MaxendsWithScaffolding,MaxfrIsHelpRequest,MaxfrIsHelpRequestScaffolding,MaxfrPast5HelpRequest,MaxfrPast5WrongCount,MaxfrPast8HelpRequest,MaxfrPast8WrongCount,MaxfrTimeTakenOnScaffolding,MaxfrTotalSkillOpportunitiesScaffolding,MaxfrWorkingInSchool,MaxhelpAccessUnder10Sec,MaxhelpAccessUnder1Sec,MaxhelpAccessUnder2Sec,MaxhelpAccessUnder5Sec,MaxhelpOnFirstAttemptAndTimeLess2Sec,Maxhint,MaxhintCount,MaxhintTotal,Maxoriginal,Maxpast8BottomOut,MaxpercentCorrectPerSkill,MaxprevHintThisWrong,MaxresponseIsChosen,MaxresponseIsFillIn,Maxscaffold,MaxstlHintUsed,MaxsumHelp,MaxsumofRightPerSkill,MaxsumRight,MaxsumSameSkillWrongonFirstAttempt,MaxsumTime3SDWhen3RowRight,MaxsumTime5SDWhen5RowRight,MaxsumTimePerSkill,MaxtimeGreater10AndPrevActionWrong,MaxtimeGreater10SecAndNextActionRight,MaxtimeGreater10SecPrevActionHelpOrBug,MaxtimeGreater5Secprev2wrong,MaxtimeSinceSkill,MaxtimeTaken,MaxtotalFrAttempted,MaxtotalFrPastWrongCount,MaxtotalFrPercentPastWrong,MaxtotalFrSkillOpportunities,MaxtotalFrSkillOpportunitiesByScaffolding,MaxtotalFrTimeOnSkill,MaxtotalTimeByPercentCorrectForskill,MinattemptCount,MinbottomHint,MinconsecutiveErrorsInRow,Mincorrect,MinendsWithAutoScaffolding,MinendsWithScaffolding,MinfrIsHelpRequest,MinfrIsHelpRequestScaffolding,MinfrPast5HelpRequest,MinfrPast5WrongCount,MinfrPast8HelpRequest,MinfrPast8WrongCount,MinfrTimeTakenOnScaffolding,MinfrTotalSkillOpportunitiesScaffolding,MinfrWorkingInSchool,MinhelpAccessUnder10Sec,MinhelpAccessUnder1Sec,MinhelpAccessUnder2Sec,MinhelpAccessUnder5Sec,MinhelpOnFirstAttemptAndTimeLess2Sec,Minhint,MinhintCount,MinhintTotal,Minoriginal,Minpast8BottomOut,MinpercentCorrectPerSkill,MinprevHintThisWrong,MinresponseIsChosen,MinresponseIsFillIn,Minscaffold,MinstlHintUsed,MinsumHelp,MinsumofRightPerSkill,MinsumRight,MinsumSameSkillWrongonFirstAttempt,MinsumTime3SDWhen3RowRight,MinsumTime5SDWhen5RowRight,MinsumTimePerSkill,MintimeGreater10AndPrevActionWrong,MintimeGreater10SecAndNextActionRight,MintimeGreater10SecPrevActionHelpOrBug,MintimeGreater5Secprev2wrong,MintimeSinceSkill,MintimeTaken,MintotalFrAttempted,MintotalFrPastWrongCount,MintotalFrPercentPastWrong,MintotalFrSkillOpportunities,MintotalFrSkillOpportunitiesByScaffolding,MintotalFrTimeOnSkill,MintotalTimeByPercentCorrectForskill,SumattemptCount,SumbottomHint,SumconsecutiveErrorsInRow,Sumcorrect,SumendsWithAutoScaffolding,SumendsWithScaffolding,SumfrIsHelpRequest,SumfrIsHelpRequestScaffolding,SumfrPast5HelpRequest,SumfrPast5WrongCount,SumfrPast8HelpRequest,SumfrPast8WrongCount,SumfrTimeTakenOnScaffolding,SumfrTotalSkillOpportunitiesScaffolding,SumfrWorkingInSchool,SumhelpAccessUnder10Sec,SumhelpAccessUnder1Sec,SumhelpAccessUnder2Sec,SumhelpAccessUnder5Sec,SumhelpOnFirstAttemptAndTimeLess2Sec,Sumhint,SumhintCount,SumhintTotal,Sumoriginal,Sumpast8BottomOut,SumpercentCorrectPerSkill,SumprevHintThisWrong,SumresponseIsChosen,SumresponseIsFillIn,Sumscaffold,SumstlHintUsed,SumsumHelp,SumsumofRightPerSkill,SumsumRight,SumsumSameSkillWrongonFirstAttempt,SumsumTime3SDWhen3RowRight,SumsumTime5SDWhen5RowRight,SumsumTimePerSkill,SumtimeGreater10AndPrevActionWrong,SumtimeGreater10SecAndNextActionRight,SumtimeGreater10SecPrevActionHelpOrBug,SumtimeGreater5Secprev2wrong,SumtimeSinceSkill,SumtimeTaken,SumtotalFrAttempted,SumtotalFrPastWrongCount,SumtotalFrPercentPastWrong,SumtotalFrSkillOpportunities,SumtotalFrSkillOpportunitiesByScaffolding,SumtotalFrTimeOnSkill,SumtotalTimeByPercentCorrectForskill,Confused,Concentrating,Bored,Frustrated
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100910,4,52,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0,1,0,0,0,4,40,0,-1.735447565,0,116.502,0,1,0,0,0,21.267,32,1,0.33333334,3,0,75.576004,174.753,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0,1,0,0,0,4,40,0,0,0,116.502,0,1,0,0,0,21.267,32,1,0.33333334,3,0,75.576004,174.753,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0,1,0,0,0,4,40,0,-1.735447565,0,116.502,0,1,0,0,0,21.267,32,1,0.33333334,3,0,75.576004,174.753,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0,1,0,0,0,4,40,0,-1.735447565,0,116.502,0,1,0,0,0,21.267,32,1,0.33333334,3,0,75.576004,174.753,0,1,0,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100910,4,57,1,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0,0,0,6,42,0,2.516846537,-1.735447565,360.479,0,1,0,0,0,24.123,34,3,0.42857143,7,0,184.466,720.958,1,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0,0,0,6,42,0,2.516846537,0,360.479,0,1,0,0,0,24.123,34,3,0.42857143,7,0,184.466,720.958,1,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0,0,0,6,42,0,2.516846537,-1.735447565,360.479,0,1,0,0,0,24.123,34,3,0.42857143,7,0,184.466,720.958,1,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0,0,0,6,42,0,2.516846537,-1.735447565,360.479,0,1,0,0,0,24.123,34,3,0.42857143,7,0,184.466,720.958,0,1,0,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100910,5,82,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,45,0,0,2.516846537,109.017,0,1,0,0,0,72.618,37,0,0,1,0,36.399,109.017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,45,0,0,2.516846537,109.017,0,1,0,0,0,72.618,37,0,0,1,0,36.399,109.017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,45,0,0,2.516846537,109.017,0,1,0,0,0,72.618,37,0,0,1,0,36.399,109.017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,45,0,0,2.516846537,109.017,0,1,0,0,0,72.618,37,0,0,1,0,36.399,109.017,0,1,0,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100910,5,92,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,46,0,0,2.516846537,189.739,0,1,0,0,0,80.722,38,0,0,2,0,109.017,189.739,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,46,0,0,2.516846537,189.739,0,1,0,0,0,80.722,38,0,0,2,0,109.017,189.739,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,46,0,0,2.516846537,189.739,0,1,0,0,0,80.722,38,0,0,2,0,109.017,189.739,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,46,0,0,2.516846537,189.739,0,1,0,0,0,80.722,38,0,0,2,0,109.017,189.739,0,1,0,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100911,6,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,53,0,0,0,238.831,0,0,0,0,0,238.831,37,0,0,0,0,0,238.831,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,53,0,0,0,238.831,0,0,0,0,0,238.831,37,0,0,0,0,0,238.831,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,53,0,0,0,238.831,0,0,0,0,0,238.831,37,0,0,0,0,0,238.831,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,53,0,0,0,238.831,0,0,0,0,0,238.831,37,0,0,0,0,0,238.831,0,0,1,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100911,7,79,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0,0,0,1.5,53.5,0,0,0,401.856,0,0.5,0,0,0,30.081,38.5,0.5,0,1,0,238.831,803.712,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0,0,0,2,54,0,0,0,507.323,0,1,0,0,0,57.558,39,1,0,1,0,238.831,1014.646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0,0,0,1,53,0,0,0,296.389,0,0,0,0,0,2.604,38,0,0,1,0,238.831,592.778,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,3,107,0,0,0,803.712,0,1,0,0,0,60.162,77,1,0,2,0,477.662,1607.424,0,0,0,1
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100911,7,84,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0,1,0,0,0,1,53,0,0,0,504.719,1,0,0,0,0,208.33,39,1,0,1,0,238.831,1514.157,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0,1,0,0,0,1,53,0,0,0,504.719,1,0,0,0,0,208.33,39,1,0,1,0,238.831,1514.157,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0,1,0,0,0,1,53,0,0,0,504.719,1,0,0,0,0,208.33,39,1,0,1,0,238.831,1514.157,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0,1,0,0,0,1,53,0,0,0,504.719,1,0,0,0,0,208.33,39,1,0,1,0,238.831,1514.157,0,0,1,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100911,7,89,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0,0,1,0,0,0,3,55,0,0,0,816.698,0,0,0,0,0,309.375,39,1,0.5,2,0,296.38898,1361.163333,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0,0,1,0,0,0,3,55,0,0,0,816.698,0,0,0,0,0,309.375,39,1,0.5,2,0,296.38898,1361.163333,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0,0,1,0,0,0,3,55,0,0,0,816.698,0,0,0,0,0,309.375,39,1,0.5,2,0,296.38898,1361.163333,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0,0,1,0,0,0,3,55,0,0,0,816.698,0,0,0,0,0,309.375,39,1,0.5,2,0,296.38898,1361.163333,0,0,0,1
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100911,8,109,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0,1,0,0,0,4,56,0,1.313106832,0,939.09,0,1,0,0,0,122.392,40,1,0.33333334,3,0,605.764,1408.635,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0,1,0,0,0,4,56,0,1.313106832,0,939.09,0,1,0,0,0,122.392,40,1,0.33333334,3,0,605.764,1408.635,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0,1,0,0,0,4,56,0,1.313106832,0,939.09,0,1,0,0,0,122.392,40,1,0.33333334,3,0,605.764,1408.635,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0,1,0,0,0,4,56,0,1.313106832,0,939.09,0,1,0,0,0,122.392,40,1,0.33333334,3,0,605.764,1408.635,0,0,0,1
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100911,9,159,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,59,0,-0.960175622,-0.84423574,76.633,0,1,0,0,0,6.81,43,0,0,1,0,69.823,76.633,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,59,0,0,0,76.633,0,1,0,0,0,6.81,43,0,0,1,0,69.823,76.633,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,59,0,-0.960175622,-0.84423574,76.633,0,1,0,0,0,6.81,43,0,0,1,0,69.823,76.633,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,59,0,-0.960175622,-0.84423574,76.633,0,1,0,0,0,6.81,43,0,0,1,0,69.823,76.633,0,0,1,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,10,11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,1,0,0,0,0,3,8,1,-0.078964315,7.152943894,617.227,0,1,0,0,0,219.398,2.666666667,1,0.166666667,2,0,386.03,822.9693333,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,1,0,0,0,0,3,9,1,0.574350731,11.65910599,617.227,0,1,0,0,0,219.398,3,1,0.5,2,0,386.03,822.9693333,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,1,0,0,0,0,3,7,1,-0.811243677,3.919890277,617.227,0,1,0,0,0,219.398,2,1,0,2,0,386.03,822.9693333,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2.25,0,3,0,0,0,0,9,24,3,-0.236892946,21.45883168,1851.681,0,3,0,0,0,658.194,8,3,0.5,6,0,1158.09,2468.908,0,1,0,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,11,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.916666667,0,0,1,0,0,0,3,13.5,1,0.258314947,0.258314947,391.1985,0,1,0,0,0,17.559,4.5,0.5,0,0,0,0,467.6823,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5,14,1,0.516629893,0.516629893,764.838,0,1,0,0,0,17.559,5,1,0,0,0,0,917.8056,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.833333333,0,0,1,0,0,0,1,13,1,0,0,17.559,0,1,0,0,0,17.559,4,0,0,0,0,0,17.559,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.833333333,0,0,2,0,0,0,6,27,2,0.516629893,0.516629893,782.397,0,2,0,0,0,35.118,9,1,0,0,0,0,935.3646,0,0,1,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,11,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,20,1,2.868752653,11.67665326,69.542,0,1,0,0,0,28.753,8,0,0,1,0,40.789,69.542,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,20,1,2.868752653,11.67665326,69.542,0,1,0,0,0,28.753,8,0,0,1,0,40.789,69.542,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,20,1,2.868752653,11.67665326,69.542,0,1,0,0,0,28.753,8,0,0,1,0,40.789,69.542,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,20,1,2.868752653,11.67665326,69.542,0,1,0,0,0,28.753,8,0,0,1,0,40.789,69.542,0,1,0,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,11,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,21,1,1.411262511,10.91640045,109.072,0,1,0,0,0,39.53,9,0,0,2,0,69.542,109.072,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,21,1,1.411262511,10.91640045,109.072,0,1,0,0,0,39.53,9,0,0,2,0,69.542,109.072,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,21,1,1.411262511,10.91640045,109.072,0,1,0,0,0,39.53,9,0,0,2,0,69.542,109.072,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,21,1,1.411262511,10.91640045,109.072,0,1,0,0,0,39.53,9,0,0,2,0,69.542,109.072,0,1,0,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,11,51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,22,1,0.819020928,8.42565052,40.369,0,1,0,0,0,40.369,10,0,0,0,0,0,40.369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,22,1,0.819020928,8.42565052,40.369,0,1,0,0,0,40.369,10,0,0,0,0,0,40.369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,22,1,0.819020928,8.42565052,40.369,0,1,0,0,0,40.369,10,0,0,0,0,0,40.369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,22,1,0.819020928,8.42565052,40.369,0,1,0,0,0,40.369,10,0,0,0,0,0,40.369,0,0,1,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,11,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,24,1,0.273006976,3.960780557,58.259,0,0,0,0,0,8.921,12,0,0,2,0,49.337997,58.259,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,24,1,0.273006976,3.960780557,58.259,0,0,0,0,0,8.921,12,0,0,2,0,49.337997,58.259,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,24,1,0.273006976,3.960780557,58.259,0,0,0,0,0,8.921,12,0,0,2,0,49.337997,58.259,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,24,1,0.273006976,3.960780557,58.259,0,0,0,0,0,8.921,12,0,0,2,0,49.337997,58.259,1,0,0,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,11,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,1,0,0,16.788,0,0,0,0,0,16.788,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,1,0,0,16.788,0,0,0,0,0,16.788,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,1,0,0,16.788,0,0,0,0,0,16.788,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,1,0,0,16.788,0,0,0,0,0,16.788,13,0,0,0,0,0,0,0,0,1,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,12,91,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,1,0,0,19.203,0,0,0,0,0,2.415,14,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,1,0,0,19.203,0,0,0,0,0,2.415,14,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,1,0,0,19.203,0,0,0,0,0,2.415,14,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,1,0,0,19.203,0,0,0,0,0,2.415,14,1,0,0,0,0,0,0,0,1,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,12,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,1,0,0,0,0,1,25,1,0,0,20.755,0,0,0,0,0,1.552,14,1,0,0,0,0,62.265,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,1,0,0,0,0,1,25,1,0,0,20.755,0,0,0,0,0,1.552,14,1,0,0,0,0,62.265,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,1,0,0,0,0,1,25,1,0,0,20.755,0,0,0,0,0,1.552,14,1,0,0,0,0,62.265,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,1,0,0,0,0,1,25,1,0,0,20.755,0,0,0,0,0,1.552,14,1,0,0,0,0,62.265,0,0,1,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,12,101,2,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111111111,0,1,0,0,0,0,0.333333333,25.33333333,1,0,0,18.91533333,0,0,0,0,0,6.918333333,14,0.666666667,0,0,0,0,20.755,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,1,0,0,0,0,1,26,1,0,0,20.755,0,0,0,0,0,16.788,14,1,0,0,0,0,62.265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25,1,0,0,16.788,0,0,0,0,0,1.552,14,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.333333333,0,3,0,0,0,0,1,76,3,0,0,56.746,0,0,0,0,0,20.755,42,2,0,0,0,0,62.265,0,1,0,0
jacln-m_assistments-lindsey_12_45-05.22.2012_at_13:12:34-1337706754000-100914,12,106,1,0,0,1,0,0,0,0,0,2.75,0,2.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0.618055556,0,1,0,0,0,0,3.5,32.5,1,-0.322284616,-0.151650012,42.506,0,0,0,0,0,6.9415,17,2,0.416666675,2,0,25.23225,75.10033333,1,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,1,0,0,0,0,5,34,1,5.55E-17,0,65.42,0,0,0,0,0,8.325,18,3,1,3,0,33.597,119.724,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,0,0,0,2,31,1,-0.859425642,-0.606600046,19.592,0,0,0,0,0,5.558,16,1,0,1,0,16.788,29.388,4,0,0,4,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,2.472222223,0,4,0,0,0,0,14,130,4,-1.289138463,-0.606600046,170.024,0,0,0,0,0,27.766,68,8,1.6666667,8,0,100.929,300.4013333,0,1,0,0
